LE_ID,ENGLISH,COUNTY,GUID,P14_100k,EventDate
1340410,CORK CITY NORTH WEST LEA-6,CORK,2ae19629-3ef4-13a3-e055-774560000001,99.5,2020/11/16  
1340410,CORK CITY NORTH WEST LEA-6,CORK,2ae19629-3ef4-13a3-e055-774560000001,248.8,2020/11/09  
1340410,CORK CITY NORTH WEST LEA-6,CORK,2ae19629-3ef4-13a3-e055-774560000001,420.5,2020/11/02  
1340410,CORK CITY NORTH WEST LEA-6,CORK,2ae19629-3ef4-13a3-e055-774560000001,537.5,2020/10/26  
1340410,CORK CITY NORTH WEST LEA-6,CORK,2ae19629-3ef4-13a3-e055-774560000001,492.7,2020/10/19  
1340410,CORK CITY NORTH WEST LEA-6,CORK,2ae19629-3ef4-13a3-e055-774560000001,256.3,2020/10/12  
1340410,CORK CITY NORTH WEST LEA-6,CORK,2ae19629-3ef4-13a3-e055-774560000001,126.9,2020/10/05  
1340410,CORK CITY NORTH WEST LEA-6,CORK,2ae19629-3ef4-13a3-e055-774560000001,82.1,2020/09/28  
1340410,CORK CITY NORTH WEST LEA-6,CORK,2ae19629-3ef4-13a3-e055-774560000001,17.4,2020/09/21  
1340410,CORK CITY NORTH WEST LEA-6,CORK,2ae19629-3ef4-13a3-e055-774560000001,0.0,2020/09/14  
1340410,CORK CITY NORTH WEST LEA-6,CORK,2ae19629-3ef4-13a3-e055-774560000001,0.0,2020/09/07  
1340410,CORK CITY NORTH WEST LEA-6,CORK,2ae19629-3ef4-13a3-e055-774560000001,0.0,2020/08/31  
1340410,CORK CITY NORTH WEST LEA-6,CORK,2ae19629-3ef4-13a3-e055-774560000001,0.0,2020/08/24  
1340410,CORK CITY NORTH WEST LEA-6,CORK,2ae19629-3ef4-13a3-e055-774560000001,0.0,2020/08/17  
1340410,CORK CITY NORTH WEST LEA-6,CORK,2ae19629-3ef4-13a3-e055-774560000001,14.9,2020/08/10  
1340401,FERMOY LEA-6,CORK,2ae19629-3f64-13a3-e055-000000000001,46.7,2020/11/23  
1340401,FERMOY LEA-6,CORK,2ae19629-3f64-13a3-e055-000000000001,49.4,2020/11/16  
1340401,FERMOY LEA-6,CORK,2ae19629-3f64-13a3-e055-000000000001,79.7,2020/11/09  
1340401,FERMOY LEA-6,CORK,2ae19629-3f64-13a3-e055-000000000001,123.6,2020/11/02  
1340401,FERMOY LEA-6,CORK,2ae19629-3f64-13a3-e055-000000000001,181.3,2020/10/26  
1340401,FERMOY LEA-6,CORK,2ae19629-3f64-13a3-e055-000000000001,181.3,2020/10/19  
1340401,FERMOY LEA-6,CORK,2ae19629-3f64-13a3-e055-000000000001,153.8,2020/10/12  
1340401,FERMOY LEA-6,CORK,2ae19629-3f64-13a3-e055-000000000001,131.8,2020/10/05  
1340401,FERMOY LEA-6,CORK,2ae19629-3f64-13a3-e055-000000000001,71.4,2020/09/28  
1340401,FERMOY LEA-6,CORK,2ae19629-3f64-13a3-e055-000000000001,49.4,2020/09/21  
1340401,FERMOY LEA-6,CORK,2ae19629-3f64-13a3-e055-000000000001,24.7,2020/09/14  
1340401,FERMOY LEA-6,CORK,2ae19629-3f64-13a3-e055-000000000001,16.5,2020/09/07  
1340401,FERMOY LEA-6,CORK,2ae19629-3f64-13a3-e055-000000000001,27.5,2020/08/31  
