ORIGID,CountyName,PopulationCensus16,TimeStamp,ConfirmedCovidCases
9,Kildare,222504,2020/11/18  ,4006
10,Kilkenny,99232,2020/11/18  ,927
11,Laois,84697,2020/11/18  ,959
12,Leitrim,32044,2020/11/18  ,265
13,Limerick,194899,2020/11/18  ,2567
14,Longford,40873,2020/11/18  ,620
15,Louth,128884,2020/11/18  ,1962
16,Mayo,130507,2020/11/18  ,1359
17,Meath,195044,2020/11/18  ,3306
18,Monaghan,61386,2020/11/18  ,1201
19,Offaly,77961,2020/11/18  ,1129
20,Roscommon,64544,2020/11/18  ,928
21,Sligo,65535,2020/11/18  ,716
22,Tipperary,159553,2020/11/18  ,1425
23,Waterford,116176,2020/11/18  ,960
24,Westmeath,88770,2020/11/18  ,1516
25,Wexford,149722,2020/11/18  ,1175
26,Wicklow,142425,2020/11/18  ,1438
1,Carlow,56932,2020/11/19  ,569
2,Cavan,76176,2020/11/19  ,2164
3,Clare,118817,2020/11/19  ,1461
4,Cork,542868,2020/11/19  ,6153
5,Donegal,159192,2020/11/19  ,2724
6,Dublin,1347359,2020/11/19  ,26148
7,Galway,258058,2020/11/19  ,2583
8,Kerry,147707,2020/11/19  ,1293
9,Kildare,222504,2020/11/19  ,4014
10,Kilkenny,99232,2020/11/19  ,931
11,Laois,84697,2020/11/19  ,963
12,Leitrim,32044,2020/11/19  ,265
13,Limerick,194899,2020/11/19  ,2578
14,Longford,40873,2020/11/19  ,625
15,Louth,128884,2020/11/19  ,1989
16,Mayo,130507,2020/11/19  ,1373
17,Meath,195044,2020/11/19  ,3330
18,Monaghan,61386,2020/11/19  ,1208
19,Offaly,77961,2020/11/19  ,1131
20,Roscommon,64544,2020/11/19  ,931
21,Sligo,65535,2020/11/19  ,723
22,Tipperary,159553,2020/11/19  ,1428
23,Waterford,116176,2020/11/19  ,968
24,Westmeath,88770,2020/11/19  ,1517
25,Wexford,149722,2020/11/19  ,1182
26,Wicklow,142425,2020/11/19  ,1456
1,Carlow,56932,2020/11/20  ,570
2,Cavan,76176,2020/11/20  ,2169
3,Clare,118817,2020/11/20  ,1468
4,Cork,542868,2020/11/20  ,6198
5,Donegal,159192,2020/11/20  ,2746
6,Dublin,1347359,2020/11/20  ,26273
7,Galway,258058,2020/11/20  ,2584
8,Kerry,147707,2020/11/20  ,1299
9,Kildare,222504,2020/11/20  ,4022
10,Kilkenny,99232,2020/11/20  ,940
11,Laois,84697,2020/11/20  ,968
12,Leitrim,32044,2020/11/20  ,265
13,Limerick,194899,2020/11/20  ,2598
14,Longford,40873,2020/11/20  ,627
15,Louth,128884,2020/11/20  ,2013
16,Mayo,130507,2020/11/20  ,1378
17,Meath,195044,2020/11/20  ,3342
18,Monaghan,61386,2020/11/20  ,1216
19,Offaly,77961,2020/11/20  ,1134
20,Roscommon,64544,2020/11/20  ,932
21,Sligo,65535,2020/11/20  ,726
22,Tipperary,159553,2020/11/20  ,1430
23,Waterford,116176,2020/11/20  ,978
24,Westmeath,88770,2020/11/20  ,1518
25,Wexford,149722,2020/11/20  ,1184
26,Wicklow,142425,2020/11/20  ,1463
1,Carlow,56932,2020/11/21  ,571
2,Cavan,76176,2020/11/21  ,2171
3,Clare,118817,2020/11/21  ,1475
4,Cork,542868,2020/11/21  ,6243
5,Donegal,159192,2020/11/21  ,2767
6,Dublin,1347359,2020/11/21  ,26387
7,Galway,258058,2020/11/21  ,2593
8,Kerry,147707,2020/11/21  ,1300
9,Kildare,222504,2020/11/21  ,4040
10,Kilkenny,99232,2020/11/21  ,941
11,Laois,84697,2020/11/21  ,969
12,Leitrim,32044,2020/11/21  ,265
13,Limerick,194899,2020/11/21  ,2622
14,Longford,40873,2020/11/21  ,630
15,Louth,128884,2020/11/21  ,2027
16,Mayo,130507,2020/11/21  ,1385
17,Meath,195044,2020/11/21  ,3352
18,Monaghan,61386,2020/11/21  ,1219
19,Offaly,77961,2020/11/21  ,1134
20,Roscommon,64544,2020/11/21  ,936
21,Sligo,65535,2020/11/21  ,728
22,Tipperary,159553,2020/11/21  ,1438
23,Waterford,116176,2020/11/21  ,981
24,Westmeath,88770,2020/11/21  ,1520
25,Wexford,149722,2020/11/21  ,1187
26,Wicklow,142425,2020/11/21  ,1466
1,Carlow,56932,2020/11/22  ,571
2,Cavan,76176,2020/11/22  ,2174
3,Clare,118817,2020/11/22  ,1476
4,Cork,542868,2020/11/22  ,6269
5,Donegal,159192,2020/11/22  ,2781
6,Dublin,1347359,2020/11/22  ,26474
7,Galway,258058,2020/11/22  ,2598
8,Kerry,147707,2020/11/22  ,1306
9,Kildare,222504,2020/11/22  ,4046
10,Kilkenny,99232,2020/11/22  ,962
11,Laois,84697,2020/11/22  ,970
12,Leitrim,32044,2020/11/22  ,265
13,Limerick,194899,2020/11/22  ,2634
14,Longford,40873,2020/11/22  ,632
15,Louth,128884,2020/11/22  ,2043
16,Mayo,130507,2020/11/22  ,1401
17,Meath,195044,2020/11/22  ,3355
18,Monaghan,61386,2020/11/22  ,1224
19,Offaly,77961,2020/11/22  ,1136
20,Roscommon,64544,2020/11/22  ,940
21,Sligo,65535,2020/11/22  ,733
22,Tipperary,159553,2020/11/22  ,1440
23,Waterford,116176,2020/11/22  ,985
24,Westmeath,88770,2020/11/22  ,1521
25,Wexford,149722,2020/11/22  ,1188
26,Wicklow,142425,2020/11/22  ,1472
1,Carlow,56932,2020/11/23  ,576
2,Cavan,76176,2020/11/23  ,2175
3,Clare,118817,2020/11/23  ,1480
4,Cork,542868,2020/11/23  ,6275
5,Donegal,159192,2020/11/23  ,2822
6,Dublin,1347359,2020/11/23  ,26539
7,Galway,258058,2020/11/23  ,2604
8,Kerry,147707,2020/11/23  ,1308
9,Kildare,222504,2020/11/23  ,4049
10,Kilkenny,99232,2020/11/23  ,970
11,Laois,84697,2020/11/23  ,971
12,Leitrim,32044,2020/11/23  ,265
13,Limerick,194899,2020/11/23  ,2646
14,Longford,40873,2020/11/23  ,633
15,Louth,128884,2020/11/23  ,2054
16,Mayo,130507,2020/11/23  ,1405
17,Meath,195044,2020/11/23  ,3359
18,Monaghan,61386,2020/11/23  ,1227
19,Offaly,77961,2020/11/23  ,1137
20,Roscommon,64544,2020/11/23  ,940
21,Sligo,65535,2020/11/23  ,733
22,Tipperary,159553,2020/11/23  ,1464
23,Waterford,116176,2020/11/23  ,992
24,Westmeath,88770,2020/11/23  ,1524
25,Wexford,149722,2020/11/23  ,1191
26,Wicklow,142425,2020/11/23  ,1483
1,Carlow,56932,2020/11/24  ,577
2,Cavan,76176,2020/11/24  ,2181
3,Clare,118817,2020/11/24  ,1481
4,Cork,542868,2020/11/24  ,6316
5,Donegal,159192,2020/11/24  ,2838
6,Dublin,1347359,2020/11/24  ,26616
7,Galway,258058,2020/11/24  ,2607
8,Kerry,147707,2020/11/24  ,1313
9,Kildare,222504,2020/11/24  ,4058
10,Kilkenny,99232,2020/11/24  ,971
11,Laois,84697,2020/11/24  ,976
12,Leitrim,32044,2020/11/24  ,265
13,Limerick,194899,2020/11/24  ,2671
14,Longford,40873,2020/11/24  ,640
15,Louth,128884,2020/11/24  ,2074
16,Mayo,130507,2020/11/24  ,1411
17,Meath,195044,2020/11/24  ,3371
18,Monaghan,61386,2020/11/24  ,1229
19,Offaly,77961,2020/11/24  ,1138
20,Roscommon,64544,2020/11/24  ,940
21,Sligo,65535,2020/11/24  ,733
22,Tipperary,159553,2020/11/24  ,1468
23,Waterford,116176,2020/11/24  ,993
24,Westmeath,88770,2020/11/24  ,1525
25,Wexford,149722,2020/11/24  ,1191
26,Wicklow,142425,2020/11/24  ,1495
1,Carlow,56932,2020/11/25  ,580
2,Cavan,76176,2020/11/25  ,2185
3,Clare,118817,2020/11/25  ,1484
4,Cork,542868,2020/11/25  ,6335
5,Donegal,159192,2020/11/25  ,2858
6,Dublin,1347359,2020/11/25  ,26733
7,Galway,258058,2020/11/25  ,2615
8,Kerry,147707,2020/11/25  ,1318
9,Kildare,222504,2020/11/25  ,4064
10,Kilkenny,99232,2020/11/25  ,1002
11,Laois,84697,2020/11/25  ,982
12,Leitrim,32044,2020/11/25  ,265
13,Limerick,194899,2020/11/25  ,2693
14,Longford,40873,2020/11/25  ,642
15,Louth,128884,2020/11/25  ,2091
16,Mayo,130507,2020/11/25  ,1422
17,Meath,195044,2020/11/25  ,3375
18,Monaghan,61386,2020/11/25  ,1233
19,Offaly,77961,2020/11/25  ,1142
20,Roscommon,64544,2020/11/25  ,941
21,Sligo,65535,2020/11/25  ,735
22,Tipperary,159553,2020/11/25  ,1487
23,Waterford,116176,2020/11/25  ,1002
24,Westmeath,88770,2020/11/25  ,1527
25,Wexford,149722,2020/11/25  ,1195
26,Wicklow,142425,2020/11/25  ,1504
1,Carlow,56932,2020/11/26  ,581
2,Cavan,76176,2020/11/26  ,2185
3,Clare,118817,2020/11/26  ,1486
4,Cork,542868,2020/11/26  ,6352
5,Donegal,159192,2020/11/26  ,2878
6,Dublin,1347359,2020/11/26  ,26795
7,Galway,258058,2020/11/26  ,2620
8,Kerry,147707,2020/11/26  ,1323
9,Kildare,222504,2020/11/26  ,4068
10,Kilkenny,99232,2020/11/26  ,1003
11,Laois,84697,2020/11/26  ,986
12,Leitrim,32044,2020/11/26  ,266
13,Limerick,194899,2020/11/26  ,2713
14,Longford,40873,2020/11/26  ,645
15,Louth,128884,2020/11/26  ,2106
16,Mayo,130507,2020/11/26  ,1423
17,Meath,195044,2020/11/26  ,3388
18,Monaghan,61386,2020/11/26  ,1234
19,Offaly,77961,2020/11/26  ,1144
20,Roscommon,64544,2020/11/26  ,943
21,Sligo,65535,2020/11/26  ,738
22,Tipperary,159553,2020/11/26  ,1494
23,Waterford,116176,2020/11/26  ,1008
24,Westmeath,88770,2020/11/26  ,1528
25,Wexford,149722,2020/11/26  ,1195
26,Wicklow,142425,2020/11/26  ,1509
1,Carlow,56932,2020/11/27  ,582
2,Cavan,76176,2020/11/27  ,2185
3,Clare,118817,2020/11/27  ,1489
4,Cork,542868,2020/11/27  ,6370
5,Donegal,159192,2020/11/27  ,2904
6,Dublin,1347359,2020/11/27  ,26882
7,Galway,258058,2020/11/27  ,2634
8,Kerry,147707,2020/11/27  ,1329
9,Kildare,222504,2020/11/27  ,4074
10,Kilkenny,99232,2020/11/27  ,1013
11,Laois,84697,2020/11/27  ,989
12,Leitrim,32044,2020/11/27  ,266
13,Limerick,194899,2020/11/27  ,2727
14,Longford,40873,2020/11/27  ,645
15,Louth,128884,2020/11/27  ,2110
16,Mayo,130507,2020/11/27  ,1428
17,Meath,195044,2020/11/27  ,3388
18,Monaghan,61386,2020/11/27  ,1235
19,Offaly,77961,2020/11/27  ,1148
20,Roscommon,64544,2020/11/27  ,949
21,Sligo,65535,2020/11/27  ,740
22,Tipperary,159553,2020/11/27  ,1497
23,Waterford,116176,2020/11/27  ,1024
24,Westmeath,88770,2020/11/27  ,1531
25,Wexford,149722,2020/11/27  ,1196
26,Wicklow,142425,2020/11/27  ,1513
1,Carlow,56932,2020/11/28  ,589
2,Cavan,76176,2020/11/28  ,2186
3,Clare,118817,2020/11/28  ,1492
4,Cork,542868,2020/11/28  ,6376
5,Donegal,159192,2020/11/28  ,2944
6,Dublin,1347359,2020/11/28  ,26975
7,Galway,258058,2020/11/28  ,2645
8,Kerry,147707,2020/11/28  ,1331
9,Kildare,222504,2020/11/28  ,4087
10,Kilkenny,99232,2020/11/28  ,1024
11,Laois,84697,2020/11/28  ,993
12,Leitrim,32044,2020/11/28  ,266
13,Limerick,194899,2020/11/28  ,2740
14,Longford,40873,2020/11/28  ,647
15,Louth,128884,2020/11/28  ,2124
16,Mayo,130507,2020/11/28  ,1433
17,Meath,195044,2020/11/28  ,3399
18,Monaghan,61386,2020/11/28  ,1238
19,Offaly,77961,2020/11/28  ,1152
20,Roscommon,64544,2020/11/28  ,951
21,Sligo,65535,2020/11/28  ,742
22,Tipperary,159553,2020/11/28  ,1510
23,Waterford,116176,2020/11/28  ,1029
24,Westmeath,88770,2020/11/28  ,1532
25,Wexford,149722,2020/11/28  ,1198
26,Wicklow,142425,2020/11/28  ,1541
1,Carlow,56932,2020/11/29  ,594
2,Cavan,76176,2020/11/29  ,2188
3,Clare,118817,2020/11/29  ,1497
4,Cork,542868,2020/11/29  ,6390
5,Donegal,159192,2020/11/29  ,2959
6,Dublin,1347359,2020/11/29  ,27082
7,Galway,258058,2020/11/29  ,2667
8,Kerry,147707,2020/11/29  ,1335
9,Kildare,222504,2020/11/29  ,4096
10,Kilkenny,99232,2020/11/29  ,1033
11,Laois,84697,2020/11/29  ,997
12,Leitrim,32044,2020/11/29  ,266
13,Limerick,194899,2020/11/29  ,2769
14,Longford,40873,2020/11/29  ,652
15,Louth,128884,2020/11/29  ,2134
16,Mayo,130507,2020/11/29  ,1443
17,Meath,195044,2020/11/29  ,3405
18,Monaghan,61386,2020/11/29  ,1250
19,Offaly,77961,2020/11/29  ,1156
20,Roscommon,64544,2020/11/29  ,951
21,Sligo,65535,2020/11/29  ,744
22,Tipperary,159553,2020/11/29  ,1520
23,Waterford,116176,2020/11/29  ,1031
24,Westmeath,88770,2020/11/29  ,1533
25,Wexford,149722,2020/11/29  ,1199
26,Wicklow,142425,2020/11/29  ,1555
1,Carlow,56932,2020/11/30  ,602
2,Cavan,76176,2020/11/30  ,2194
3,Clare,118817,2020/11/30  ,1503
4,Cork,542868,2020/11/30  ,6398
5,Donegal,159192,2020/11/30  ,2975
6,Dublin,1347359,2020/11/30  ,27154
7,Galway,258058,2020/11/30  ,2683
8,Kerry,147707,2020/11/30  ,1340
9,Kildare,222504,2020/11/30  ,4103
10,Kilkenny,99232,2020/11/30  ,1053
11,Laois,84697,2020/11/30  ,1001
12,Leitrim,32044,2020/11/30  ,266
13,Limerick,194899,2020/11/30  ,2789
14,Longford,40873,2020/11/30  ,654
15,Louth,128884,2020/11/30  ,2153
16,Mayo,130507,2020/11/30  ,1453
17,Meath,195044,2020/11/30  ,3411
18,Monaghan,61386,2020/11/30  ,1254
19,Offaly,77961,2020/11/30  ,1156
20,Roscommon,64544,2020/11/30  ,954
21,Sligo,65535,2020/11/30  ,745
22,Tipperary,159553,2020/11/30  ,1539
23,Waterford,116176,2020/11/30  ,1035
24,Westmeath,88770,2020/11/30  ,1535
25,Wexford,149722,2020/11/30  ,1206
26,Wicklow,142425,2020/11/30  ,1559
1,Carlow,56932,2020/12/01  ,610
2,Cavan,76176,2020/12/01  ,2197
3,Clare,118817,2020/12/01  ,1504
4,Cork,542868,2020/12/01  ,6405
5,Donegal,159192,2020/12/01  ,3013
6,Dublin,1347359,2020/12/01  ,27211
7,Galway,258058,2020/12/01  ,2688
8,Kerry,147707,2020/12/01  ,1343
9,Kildare,222504,2020/12/01  ,4112
10,Kilkenny,99232,2020/12/01  ,1061
11,Laois,84697,2020/12/01  ,1003
12,Leitrim,32044,2020/12/01  ,267
13,Limerick,194899,2020/12/01  ,2813
14,Longford,40873,2020/12/01  ,655
15,Louth,128884,2020/12/01  ,2165
16,Mayo,130507,2020/12/01  ,1479
17,Meath,195044,2020/12/01  ,3417
18,Monaghan,61386,2020/12/01  ,1257
19,Offaly,77961,2020/12/01  ,1159
20,Roscommon,64544,2020/12/01  ,960
21,Sligo,65535,2020/12/01  ,748
22,Tipperary,159553,2020/12/01  ,1546
23,Waterford,116176,2020/12/01  ,1037
24,Westmeath,88770,2020/12/01  ,1537
25,Wexford,149722,2020/12/01  ,1209
26,Wicklow,142425,2020/12/01  ,1586
1,Carlow,56932,2020/12/02  ,616
2,Cavan,76176,2020/12/02  ,2199
3,Clare,118817,2020/12/02  ,1504
4,Cork,542868,2020/12/02  ,6409
5,Donegal,159192,2020/12/02  ,3040
6,Dublin,1347359,2020/12/02  ,27268
7,Galway,258058,2020/12/02  ,2695
8,Kerry,147707,2020/12/02  ,1343
9,Kildare,222504,2020/12/02  ,4114
10,Kilkenny,99232,2020/12/02  ,1073
11,Laois,84697,2020/12/02  ,1003
12,Leitrim,32044,2020/12/02  ,267
13,Limerick,194899,2020/12/02  ,2826
14,Longford,40873,2020/12/02  ,657
15,Louth,128884,2020/12/02  ,2171
16,Mayo,130507,2020/12/02  ,1479
17,Meath,195044,2020/12/02  ,3425
18,Monaghan,61386,2020/12/02  ,1268
19,Offaly,77961,2020/12/02  ,1159
20,Roscommon,64544,2020/12/02  ,964
21,Sligo,65535,2020/12/02  ,750
22,Tipperary,159553,2020/12/02  ,1552
23,Waterford,116176,2020/12/02  ,1043
24,Westmeath,88770,2020/12/02  ,1538
25,Wexford,149722,2020/12/02  ,1209
26,Wicklow,142425,2020/12/02  ,1591
1,Carlow,56932,2020/12/03  ,617
2,Cavan,76176,2020/12/03  ,2206
3,Clare,118817,2020/12/03  ,1507
4,Cork,542868,2020/12/03  ,6421
5,Donegal,159192,2020/12/03  ,3058
6,Dublin,1347359,2020/12/03  ,27350
7,Galway,258058,2020/12/03  ,2711
8,Kerry,147707,2020/12/03  ,1345
9,Kildare,222504,2020/12/03  ,4122
10,Kilkenny,99232,2020/12/03  ,1078
11,Laois,84697,2020/12/03  ,1006
12,Leitrim,32044,2020/12/03  ,268
13,Limerick,194899,2020/12/03  ,2852
14,Longford,40873,2020/12/03  ,660
15,Louth,128884,2020/12/03  ,2199
16,Mayo,130507,2020/12/03  ,1483
17,Meath,195044,2020/12/03  ,3425
18,Monaghan,61386,2020/12/03  ,1278
19,Offaly,77961,2020/12/03  ,1161
20,Roscommon,64544,2020/12/03  ,964
21,Sligo,65535,2020/12/03  ,751
22,Tipperary,159553,2020/12/03  ,1562
23,Waterford,116176,2020/12/03  ,1045
24,Westmeath,88770,2020/12/03  ,1541
25,Wexford,149722,2020/12/03  ,1210
26,Wicklow,142425,2020/12/03  ,1607
1,Carlow,56932,2020/12/04  ,622
2,Cavan,76176,2020/12/04  ,2211
3,Clare,118817,2020/12/04  ,1510
4,Cork,542868,2020/12/04  ,6434
5,Donegal,159192,2020/12/04  ,3092
6,Dublin,1347359,2020/12/04  ,27542
7,Galway,258058,2020/12/04  ,2715
8,Kerry,147707,2020/12/04  ,1346
9,Kildare,222504,2020/12/04  ,4135
10,Kilkenny,99232,2020/12/04  ,1097
11,Laois,84697,2020/12/04  ,1015
12,Leitrim,32044,2020/12/04  ,269
13,Limerick,194899,2020/12/04  ,2884
14,Longford,40873,2020/12/04  ,661
15,Louth,128884,2020/12/04  ,2219
16,Mayo,130507,2020/12/04  ,1488
17,Meath,195044,2020/12/04  ,3437
18,Monaghan,61386,2020/12/04  ,1291
19,Offaly,77961,2020/12/04  ,1173
20,Roscommon,64544,2020/12/04  ,966
21,Sligo,65535,2020/12/04  ,752
22,Tipperary,159553,2020/12/04  ,1574
23,Waterford,116176,2020/12/04  ,1053
24,Westmeath,88770,2020/12/04  ,1544
25,Wexford,149722,2020/12/04  ,1214
26,Wicklow,142425,2020/12/04  ,1628
1,Carlow,56932,2020/12/05  ,630
2,Cavan,76176,2020/12/05  ,2217
3,Clare,118817,2020/12/05  ,1515
4,Cork,542868,2020/12/05  ,6449
5,Donegal,159192,2020/12/05  ,3123
6,Dublin,1347359,2020/12/05  ,27661
7,Galway,258058,2020/12/05  ,2725
8,Kerry,147707,2020/12/05  ,1349
9,Kildare,222504,2020/12/05  ,4148
10,Kilkenny,99232,2020/12/05  ,1110
11,Laois,84697,2020/12/05  ,1015
12,Leitrim,32044,2020/12/05  ,270
13,Limerick,194899,2020/12/05  ,2895
14,Longford,40873,2020/12/05  ,665
15,Louth,128884,2020/12/05  ,2231
16,Mayo,130507,2020/12/05  ,1490
17,Meath,195044,2020/12/05  ,3448
18,Monaghan,61386,2020/12/05  ,1298
19,Offaly,77961,2020/12/05  ,1179
20,Roscommon,64544,2020/12/05  ,967
21,Sligo,65535,2020/12/05  ,752
22,Tipperary,159553,2020/12/05  ,1581
23,Waterford,116176,2020/12/05  ,1054
24,Westmeath,88770,2020/12/05  ,1544
25,Wexford,149722,2020/12/05  ,1216
26,Wicklow,142425,2020/12/05  ,1638
1,Carlow,56932,2020/12/06  ,635
2,Cavan,76176,2020/12/06  ,2221
3,Clare,118817,2020/12/06  ,1518
4,Cork,542868,2020/12/06  ,6459
5,Donegal,159192,2020/12/06  ,3150
6,Dublin,1347359,2020/12/06  ,27733
7,Galway,258058,2020/12/06  ,2741
8,Kerry,147707,2020/12/06  ,1349
9,Kildare,222504,2020/12/06  ,4157
10,Kilkenny,99232,2020/12/06  ,1132
11,Laois,84697,2020/12/06  ,1018
12,Leitrim,32044,2020/12/06  ,270
13,Limerick,194899,2020/12/06  ,2903
14,Longford,40873,2020/12/06  ,666
15,Louth,128884,2020/12/06  ,2245
16,Mayo,130507,2020/12/06  ,1499
17,Meath,195044,2020/12/06  ,3450
18,Monaghan,61386,2020/12/06  ,1298
19,Offaly,77961,2020/12/06  ,1185
20,Roscommon,64544,2020/12/06  ,968
21,Sligo,65535,2020/12/06  ,753
22,Tipperary,159553,2020/12/06  ,1585
23,Waterford,116176,2020/12/06  ,1067
24,Westmeath,88770,2020/12/06  ,1547
25,Wexford,149722,2020/12/06  ,1218
26,Wicklow,142425,2020/12/06  ,1644
1,Carlow,56932,2020/12/07  ,640
2,Cavan,76176,2020/12/07  ,2222
3,Clare,118817,2020/12/07  ,1519
4,Cork,542868,2020/12/07  ,6467
5,Donegal,159192,2020/12/07  ,3172
6,Dublin,1347359,2020/12/07  ,27801
7,Galway,258058,2020/12/07  ,2748
8,Kerry,147707,2020/12/07  ,1352
9,Kildare,222504,2020/12/07  ,4163
10,Kilkenny,99232,2020/12/07  ,1148
11,Laois,84697,2020/12/07  ,1020
12,Leitrim,32044,2020/12/07  ,270
13,Limerick,194899,2020/12/07  ,2914
14,Longford,40873,2020/12/07  ,670
15,Louth,128884,2020/12/07  ,2259
16,Mayo,130507,2020/12/07  ,1505
17,Meath,195044,2020/12/07  ,3455
18,Monaghan,61386,2020/12/07  ,1300
19,Offaly,77961,2020/12/07  ,1185
20,Roscommon,64544,2020/12/07  ,972
21,Sligo,65535,2020/12/07  ,753
22,Tipperary,159553,2020/12/07  ,1594
23,Waterford,116176,2020/12/07  ,1070
24,Westmeath,88770,2020/12/07  ,1548
25,Wexford,149722,2020/12/07  ,1220
26,Wicklow,142425,2020/12/07  ,1655
1,Carlow,56932,2020/12/08  ,643
2,Cavan,76176,2020/12/08  ,2230
3,Clare,118817,2020/12/08  ,1520
4,Cork,542868,2020/12/08  ,6472
5,Donegal,159192,2020/12/08  ,3197
6,Dublin,1347359,2020/12/08  ,27868
7,Galway,258058,2020/12/08  ,2758
8,Kerry,147707,2020/12/08  ,1353
9,Kildare,222504,2020/12/08  ,4170
10,Kilkenny,99232,2020/12/08  ,1161
11,Laois,84697,2020/12/08  ,1022
12,Leitrim,32044,2020/12/08  ,270
13,Limerick,194899,2020/12/08  ,2932
14,Longford,40873,2020/12/08  ,671
15,Louth,128884,2020/12/08  ,2273
16,Mayo,130507,2020/12/08  ,1512
17,Meath,195044,2020/12/08  ,3465
18,Monaghan,61386,2020/12/08  ,1305
19,Offaly,77961,2020/12/08  ,1189
20,Roscommon,64544,2020/12/08  ,972
21,Sligo,65535,2020/12/08  ,753
22,Tipperary,159553,2020/12/08  ,1596
23,Waterford,116176,2020/12/08  ,1077
24,Westmeath,88770,2020/12/08  ,1548
25,Wexford,149722,2020/12/08  ,1226
26,Wicklow,142425,2020/12/08  ,1659
1,Carlow,56932,2020/12/09  ,654
2,Cavan,76176,2020/12/09  ,2240
3,Clare,118817,2020/12/09  ,1523
4,Cork,542868,2020/12/09  ,6483
5,Donegal,159192,2020/12/09  ,3223
6,Dublin,1347359,2020/12/09  ,27946
7,Galway,258058,2020/12/09  ,2771
8,Kerry,147707,2020/12/09  ,1353
9,Kildare,222504,2020/12/09  ,4182
10,Kilkenny,99232,2020/12/09  ,1176
11,Laois,84697,2020/12/09  ,1024
12,Leitrim,32044,2020/12/09  ,271
13,Limerick,194899,2020/12/09  ,2938
14,Longford,40873,2020/12/09  ,675
15,Louth,128884,2020/12/09  ,2298
16,Mayo,130507,2020/12/09  ,1525
17,Meath,195044,2020/12/09  ,3480
18,Monaghan,61386,2020/12/09  ,1313
19,Offaly,77961,2020/12/09  ,1189
20,Roscommon,64544,2020/12/09  ,974
21,Sligo,65535,2020/12/09  ,757
22,Tipperary,159553,2020/12/09  ,1613
23,Waterford,116176,2020/12/09  ,1092
24,Westmeath,88770,2020/12/09  ,1548
25,Wexford,149722,2020/12/09  ,1231
26,Wicklow,142425,2020/12/09  ,1672
1,Carlow,56932,2020/12/10  ,668
2,Cavan,76176,2020/12/10  ,2246
3,Clare,118817,2020/12/10  ,1528
4,Cork,542868,2020/12/10  ,6495
5,Donegal,159192,2020/12/10  ,3242
6,Dublin,1347359,2020/12/10  ,28016
7,Galway,258058,2020/12/10  ,2784
8,Kerry,147707,2020/12/10  ,1353
9,Kildare,222504,2020/12/10  ,4191
10,Kilkenny,99232,2020/12/10  ,1197
11,Laois,84697,2020/12/10  ,1042
12,Leitrim,32044,2020/12/10  ,271
13,Limerick,194899,2020/12/10  ,2952
14,Longford,40873,2020/12/10  ,691
15,Louth,128884,2020/12/10  ,2312
16,Mayo,130507,2020/12/10  ,1556
17,Meath,195044,2020/12/10  ,3486
18,Monaghan,61386,2020/12/10  ,1319
19,Offaly,77961,2020/12/10  ,1192
20,Roscommon,64544,2020/12/10  ,977
21,Sligo,65535,2020/12/10  ,764
22,Tipperary,159553,2020/12/10  ,1618
23,Waterford,116176,2020/12/10  ,1098
24,Westmeath,88770,2020/12/10  ,1554
25,Wexford,149722,2020/12/10  ,1234
26,Wicklow,142425,2020/12/10  ,1677
1,Carlow,56932,2020/12/11  ,670
2,Cavan,76176,2020/12/11  ,2259
3,Clare,118817,2020/12/11  ,1528
4,Cork,542868,2020/12/11  ,6499
5,Donegal,159192,2020/12/11  ,3248
6,Dublin,1347359,2020/12/11  ,28113
7,Galway,258058,2020/12/11  ,2788
8,Kerry,147707,2020/12/11  ,1357
9,Kildare,222504,2020/12/11  ,4200
10,Kilkenny,99232,2020/12/11  ,1203
11,Laois,84697,2020/12/11  ,1051
12,Leitrim,32044,2020/12/11  ,272
13,Limerick,194899,2020/12/11  ,2964
14,Longford,40873,2020/12/11  ,694
15,Louth,128884,2020/12/11  ,2333
16,Mayo,130507,2020/12/11  ,1564
17,Meath,195044,2020/12/11  ,3500
18,Monaghan,61386,2020/12/11  ,1320
19,Offaly,77961,2020/12/11  ,1193
20,Roscommon,64544,2020/12/11  ,979
21,Sligo,65535,2020/12/11  ,766
22,Tipperary,159553,2020/12/11  ,1627
23,Waterford,116176,2020/12/11  ,1104
24,Westmeath,88770,2020/12/11  ,1555
25,Wexford,149722,2020/12/11  ,1241
26,Wicklow,142425,2020/12/11  ,1678
1,Carlow,56932,2020/12/12  ,677
2,Cavan,76176,2020/12/12  ,2269
3,Clare,118817,2020/12/12  ,1530
4,Cork,542868,2020/12/12  ,6519
5,Donegal,159192,2020/12/12  ,3294
6,Dublin,1347359,2020/12/12  ,28229
7,Galway,258058,2020/12/12  ,2799
8,Kerry,147707,2020/12/12  ,1361
9,Kildare,222504,2020/12/12  ,4215
10,Kilkenny,99232,2020/12/12  ,1221
11,Laois,84697,2020/12/12  ,1074
12,Leitrim,32044,2020/12/12  ,274
13,Limerick,194899,2020/12/12  ,2994
14,Longford,40873,2020/12/12  ,705
15,Louth,128884,2020/12/12  ,2351
16,Mayo,130507,2020/12/12  ,1576
17,Meath,195044,2020/12/12  ,3515
18,Monaghan,61386,2020/12/12  ,1322
19,Offaly,77961,2020/12/12  ,1203
20,Roscommon,64544,2020/12/12  ,980
21,Sligo,65535,2020/12/12  ,774
22,Tipperary,159553,2020/12/12  ,1643
23,Waterford,116176,2020/12/12  ,1108
